id, time,      R1 , R2  , R3, R4,  Temp.,  Humidity,,,,,
0,6102.98,10115,-2406,-2406,16,110,649,,,,,
0,22285.9,279444,-9728.33,-9728.33,79,468,9276,,,,,
0,8829.01,28697.7,-3482.98,-3482.98,35,179,1626,,,,,
0,7922.74,26535.1,-3006.53,-3006.53,89,156,1521,,,,,
0,5618.89,4606.95,-1.03E+03,-1.03E+03,21,85,343,,,,,
0,22664.6,515654,-11606.4,-11606.4,150,540,18067,,,,,
0,14465.4,96188.2,-5709.99,-5709.99,65,294,4249,,,,,
0,16432.7,112274,-5308,-5308,32,335,4248,,,,,
0,13439.6,117826,-9183,-9183,53,300,5124,,,,,
0,8256.84,37655.4,-1.97E+03,-1.97E+03,11,196,1885,,,,,
0,5792.46,2275.45,-1397.17,-1397.17,17,82,185,,,,,
0,9075.43,34571,-4805,-4805,30,211,1632,,,,,
0,6921.71,9199.78,-3260.9,-3260.9,18,138,554,,,,,
0,6673.34,5294.25,-1362.09,-1362.09,63,108,318,,,,,
0,10277.6,29870.4,-2.16E+03,-2.16E+03,32,156,1364,,,,,
0,8586.58,12186.9,-2460.86,-2460.86,80,128,693,,,,,
0,8352.86,4676.79,-2545.29,-2545.29,30,131,271,,,,,
0,4174.82,2009.78,-1114.09,-1114.09,5,63,166,,,,,
0,18962.5,256628,-10289,-10289,154,447,7595,,,,,
0,4490.7,1552.68,-827.579,-827.579,37,52,133,,,,,
0,12466.8,70643,-5495.77,-5495.77,35,262,3211,,,,,
0,8476.73,26884.6,-2.71E+03,-2.71E+03,36,166,1414,,,,,
0,7487.74,13312,-347,-347,11,129,772,,,,,
0,9559.36,28582.9,-2.66E+03,-2.66E+03,30,166,1414,,,,,
0,10587.5,33936,-4754,-4754,101,214,1696,,,,,
0,13815,78293,-9441,-9441,342,309,3465,,,,,
0,5533.08,8676.73,-1712.58,-1712.58,46,93,577,,,,,
0,3770.88,2208.51,-541.179,-541.179,14,43,161,,,,,
0,14478.5,79520.5,-7081.48,-7081.48,74,320,3466,,,,,
0,23662.2,210146,-10607,-10607,92,505,6761,,,,,
0,20816.2,152933,-7.72E+03,-7.72E+03,92,449,5537,,,,,
0,5112.59,4166.29,-1.19E+03,-1.19E+03,11,79,317,,,,,
0,8711.17,30051.2,-2045.52,-2045.52,31,132,1513,,,,,
0,6907.46,13264.8,-1481.31,-1481.31,20,96,804,,,,,
0,16065.1,257919,-9075,-9075,58,361,9536,,,,,
0,7392.65,15087.5,-2720.68,-2720.68,75,134,970,,,,,
0,4362.51,2254.7,-997.441,-997.441,22,54,165,,,,,
0,5646.36,4383.27,-3.45E+02,-3.45E+02,20,88,292,,,,,
0,11899.1,59288,-6406,-6406,22,194,1874,,,,,
0,7633.5,11188,-2818,-2818,21,127,657,,,,,
0,8975.03,13849.8,-2863.83,-2863.83,13,148,729,,,,,
0,12427.8,48276.4,-4.67E+03,-4.67E+03,23,215,2188,,,,,
0,17920.1,160718,-1.02E+04,-1.02E+04,77,388,6290,,,,,
0,15165.1,96329.4,-4.51E+03,-4.51E+03,71,254,3885,,,,,
0,6896.08,13352,-1517.18,-1517.18,25,96,804,,,,,
0,9298.1,16407,-3554,-3554,83,171,849,,,,,
0,4746.66,3853.21,-1.91E+03,-1.91E+03,18,79,317,,,,,
0,15164.7,63345,-5.09E+03,-5.09E+03,36,215,2188,,,,,
0,6516.99,11428,-1825.7,-1825.7,22,102,764,,,,,
0,6611.68,3826.82,-2348.03,-2348.03,67,101,249,,,,,
0,9541.81,53366.9,-3.63E+03,-3.63E+03,28,188,2599,,,,,
0,6791.43,10467.2,-3.48E+03,-3.48E+03,16,109,689,,,,,
0,5327.09,4283.75,-1.08E+03,-1.08E+03,10,79,317,,,,,
0,15346.7,158770,-10780,-10780,132,322,6178,,,,,
0,16474.5,178680,-8595,-8595,73,347,6976,,,,,
0,13526.9,104073,-4535,-4535,49,274,4249,,,,,
0,12679.1,111316,-9156,-9156,57,290,4715,,,,,
0,24004.3,378190,-5.97E+03,-5.97E+03,123,462,11563,,,,,
0,13559.2,61963.7,-2.13E+03,-2.13E+03,40,223,2822,,,,,
0,5818.73,10356,-2116,-2116,9,96,648,,,,,
0,25895.3,345730,-16247,-16247,189,588,10404,,,,,
0,9380.85,52401.5,-2.32E+03,-2.32E+03,16,188,2599,,,,,
0,9829.77,105499,-5063,-5063,37,223,5007,,,,,
0,16699.9,184386,-12726,-12726,59,405,7096,,,,,
0,5919.63,7157.2,-1636.11,-1636.11,54,93,545,,,,,
0,6154.82,10274.6,-3.17E+03,-3.17E+03,16,109,689,,,,,
0,8980.95,12256.5,-2731.67,-2731.67,84,136,619,,,,,
0,4291.58,1952.33,-1039.08,-1039.08,5,63,166,,,,,
0,23798.5,409224,-14081,-14081,105,552,12996,,,,,
0,6659.68,10393.5,-2.75E+03,-2.75E+03,12,109,689,,,,,
0,5743.75,3597.76,-715.275,-715.275,43,51,132,,,,,
0,23800.5,266221,-1.29E+04,-1.29E+04,74,540,8870,,,,,
0,6215.88,5307.84,-2.32E+03,-2.32E+03,7,79,292,,,,,
0,24977.2,471178,-1.11E+04,-1.11E+04,57,483,15505,,,,,
0,4927.97,4302.09,-1.46E+03,-1.46E+03,12,79,317,,,,,
0,13152.1,60150.8,-5.06E+03,-5.06E+03,34,247,2754,,,,,
0,24571.5,269975,-1.08E+04,-1.08E+04,103,537,8350,,,,,
0,11029.7,92328,-5937,-5937,31,228,3706,,,,,
0,6303.68,1833,-1291,-1291,19,91,117,,,,,
0,9383.91,8760,-2413,-2413,21,119,344,,,,,
0,8896.33,28765.2,-3446.86,-3446.86,34,179,1626,,,,,
0,7050.14,12212,-2869,-2869,41,130,732,,,,,
0,8987.77,12061.1,-2660.34,-2660.34,96,136,619,,,,,
0,9877.38,48136.9,-4.17E+02,-4.17E+02,17,216,2677,,,,,
0,4825.41,1690,-1032,-1032,20,74,149,,,,,
0,8561.45,11000.9,-3212,-3212,34,156,654,,,,,
0,8696.91,12031,-4068,-4068,103,168,658,,,,,
0,10629,13158,-3576,-3576,25,147,658,,,,,
0,5186.63,3038.42,-1242.17,-1242.17,49,67,224,,,,,
0,9714.27,38970.4,-4182.09,-4182.09,41,193,2118,,,,,
0,7306.21,14170.6,-2344.72,-2344.72,84,120,809,,,,,
0,8328.6,21021,-175,-175,40,152,1157,,,,,
0,7610.81,12841.4,-2757,-2757,15,132,806,,,,,
0,12651.9,118196,-8045,-8045,25,313,5428,,,,,
0,13172.8,49094.6,-5.08E+03,-5.08E+03,19,215,2188,,,,,
0,22552.8,514962,-10895.1,-10895.1,130,540,18067,,,,,
0,11228.1,39478.3,-3554.67,-3554.67,37,193,2118,,,,,
0,4096.15,2183.64,-1044.29,-1044.29,20,54,165,,,,,
0,8096.18,9440.18,-2959.6,-2959.6,82,130,490,,,,,
0,22931.1,521069,-11667.7,-11667.7,131,540,18067,,,,,
0,3853.86,2179.85,-1142.13,-1142.13,20,54,165,,,,,
0,9238.3,17159.8,-4158.26,-4158.26,33,183,931,,,,,
0,5720.56,4565.28,-1187.23,-1187.23,20,72,340,,,,,
0,13823.5,52330.3,-5963.28,-5963.28,50,288,2334,,,,,
0,5379.85,3545.23,-1057.19,-1057.19,22,71,249,,,,,
0,23102.2,516465,-11454.7,-11454.7,136,540,18067,,,,,
0,15928.1,49115.5,-4889.78,-4889.78,68,273,2061,,,,,
0,8717.67,16840,-2709.28,-2709.28,73,142,844,,,,,
0,7344.18,5321.6,-1922.48,-1922.48,72,107,346,,,,,
0,10761.6,33990,-3253,-3253,231,188,1262,,,,,
0,5361.94,3556.34,-761.635,-761.635,48,51,132,,,,,
0,18070.6,160047,-1.05E+04,-1.05E+04,91,388,6290,,,,,
0,17239.4,113399,-8154,-8154,347,329,4345,,,,,
0,4965.27,2565,-336,-336,17,81,185,,,,,
0,14582.1,51202.3,-3.84E+03,-3.84E+03,39,234,2464,,,,,
0,12150.4,113759,-2.85E+03,-2.85E+03,47,235,4905,,,,,
0,12507.9,73505.5,-4.12E+03,-4.12E+03,26,249,3630,,,,,
0,13332.1,52080.1,-3.99E+03,-3.99E+03,38,234,2464,,,,,
0,22658.8,251771,-1.22E+04,-1.22E+04,71,540,8870,,,,,
0,5718.31,1841.25,-1340.42,-1340.42,15,76,147,,,,,
0,11691.1,17080.3,-2.71E+03,-2.71E+03,34,145,519,,,,,
0,10041.3,26707.9,-3399.67,-3399.67,27,174,1415,,,,,
0,5140.02,4325.92,-9.98E+02,-9.98E+02,14,79,317,,,,,
0,12478.3,73524.3,-4.19E+03,-4.19E+03,26,249,3630,,,,,
0,14463.1,141809,-4.93E+03,-4.93E+03,59,315,5844,,,,,
0,2743.06,50.249,-3.93E+02,-3.93E+02,6,33,5,,,,,
0,12034.6,71128.3,-5670.52,-5670.52,49,262,3211,,,,,
0,9976.89,32051.9,-4466.59,-4466.59,132,204,1692,,,,,
0,10516.4,60202,-6683,-6683,124,210,2745,,,,,
0,9381.4,12122.4,-2668.24,-2668.24,90,136,619,,,,,
0,12901.7,79405,-4.74E+03,-4.74E+03,35,272,3539,,,,,
0,7279.61,4143.55,-2296.5,-2296.5,65,101,249,,,,,
0,7672.88,9596.85,-2851.2,-2851.2,36,138,554,,,,,
0,9805.99,29587.8,-9.26E+01,-9.26E+01,52,194,1521,,,,,
0,7104.27,6135,-2525,-2525,4,85,291,,,,,
0,10167.5,65616,-5438,-5438,14,217,2976,,,,,
0,7514.16,9161,-4187,-4187,42,160,582,,,,,
0,5209.78,4064.01,-1660.04,-1660.04,130,88,318,,,,,
0,23438.1,280239,-9033.01,-9033.01,62,468,9276,,,,,
0,10223.4,86424.2,-3.36E+03,-3.36E+03,16,220,3450,,,,,
0,12890.5,78541,-4.65E+03,-4.65E+03,53,272,3539,,,,,
0,15259.9,59436,-4.84E+03,-4.84E+03,34,215,2188,,,,,
0,4968.28,4170.07,-1.10E+03,-1.10E+03,13,79,317,,,,,
0,12554.4,84718,-7629,-7629,105,222,3622,,,,,
0,7973.24,16648.4,-2936.96,-2936.96,90,133,890,,,,,
0,12963.9,94943,-5778,-5778,126,284,3803,,,,,
0,12022.1,114493,-2.33E+03,-2.33E+03,38,235,4905,,,,,
0,6357.53,3979.31,-1781.58,-1781.58,27,101,270,,,,,
0,9375.77,38531.8,-4234.04,-4234.04,23,193,2118,,,,,
0,5046.65,4169.19,-9.73E+02,-9.73E+02,10,79,317,,,,,
0,12771.1,91025.2,-4.94E+03,-4.94E+03,54,254,3885,,,,,
0,4586.63,3340.79,-1223.19,-1223.19,32,71,249,,,,,
0,18336.7,104428,-8698,-8698,124,362,3552,,,,,
0,11718,17902.5,-3.18E+03,-3.18E+03,32,145,519,,,,,
0,11411,36881.7,-2.21E+03,-2.21E+03,38,166,1414,,,,,
0,13476.5,60163,-4.64E+03,-4.64E+03,28,247,2754,,,,,
0,11257.4,41397.8,-2.60E+03,-2.60E+03,34,166,1414,,,,,
0,3977.54,1446.14,-975.877,-975.877,42,52,133,,,,,
0,6607.35,13553,-1593.58,-1593.58,13,96,804,,,,,
0,9724.35,26900.9,-3567.47,-3567.47,28,174,1415,,,,,
0,6340.51,5542.88,-1.67E+03,-1.67E+03,24,85,343,,,,,
0,12782.6,118932,-4.84E+03,-4.84E+03,38,235,4905,,,,,
0,9559.29,12029.7,-2628.34,-2628.34,72,136,619,,,,,
0,15027.1,57950.9,-5.25E+03,-5.25E+03,38,215,2188,,,,,
0,2457.03,50.0985,-3.97E+02,-3.97E+02,92,33,5,,,,,
0,9520.17,27328.4,-2957.01,-2957.01,99,158,1403,,,,,
0,20431.6,454817,-10879,-10879,83,486,14809,,,,,
0,11462.1,81596,-7597,-7597,38,253,3709,,,,,
0,8405.86,19609,-4551,-4551,37,155,1111,,,,,
0,7726.52,4619.29,-2555.36,-2555.36,23,131,271,,,,,
0,10132.6,37137.4,-3638.04,-3638.04,43,193,2118,,,,,
0,11509.3,49361.7,-5.72E+03,-5.72E+03,32,215,2188,,,,,
0,8813.34,11517.2,-3038.01,-3038.01,41,156,654,,,,,
0,23544.2,266735,-9.89E+03,-9.89E+03,105,537,8350,,,,,
0,15831.8,101989,-6468,-6468,93,340,3797,,,,,
0,6835.48,5439.32,-2.17E+03,-2.17E+03,9,79,292,,,,,
0,7072.02,5114.69,-2202.45,-2202.45,63,107,346,,,,,
0,7688.92,9312,-1966,-1966,21,106,485,,,,,
0,5046.22,4217.95,-6.89E+02,-6.89E+02,10,79,317,,,,,
0,5311.6,4568.42,-1.46E+03,-1.46E+03,18,85,343,,,,,
0,9053.83,37719.1,-3815.97,-3815.97,44,180,2054,,,,,
0,11448.8,29027.4,-1.11E+03,-1.11E+03,31,166,1111,,,,,
0,13672,76606,-4133,-4133,34,246,2680,,,,,
0,8934.13,13772,-2958.16,-2958.16,17,148,729,,,,,
0,9105.88,18313,-4139,-4139,35,155,774,,,,,
0,9273.27,38062,-3699.84,-3699.84,38,180,2054,,,,,
0,11352.6,50006.6,-4.04E+03,-4.04E+03,20,216,2677,,,,,
0,16775.9,90192,-7555,-7555,60,367,3140,,,,,
0,7573.64,8019.28,-2.28E+03,-2.28E+03,34,149,549,,,,,
0,5131.65,2818.84,-1202.24,-1202.24,30,77,205,,,,,
0,6305.79,7376.59,-1579.31,-1579.31,36,93,545,,,,,
0,7848.41,12833.9,-2773.08,-2773.08,15,132,806,,,,,
0,6755.83,11156,-1737,-1737,31,147,660,,,,,
0,8813.38,10975.5,-3061.53,-3061.53,36,156,654,,,,,
0,13961.3,142715,-6046.22,-6046.22,174,308,6057,,,,,
0,7147.24,13999,-2380.04,-2380.04,87,120,809,,,,,
0,10176.7,10605.4,-2.01E+03,-2.01E+03,33,154,587,,,,,
0,13595.5,90956,-4.80E+03,-4.80E+03,43,254,3885,,,,,
0,9761.88,39991.1,-2818.7,-2818.7,66,159,2181,,,,,
0,8764.3,13635.4,-2944.51,-2944.51,13,148,729,,,,,
0,12443.8,71051.4,-5438.75,-5438.75,50,262,3211,,,,,
0,5085.02,4297.24,-1.89E+03,-1.89E+03,20,88,292,,,,,
0,5408.41,1708,-3040,-3040,21,96,134,,,,,
0,22988.3,622457,-11421,-11421,82,485,14976,,,,,
0,3997.48,1563.91,-865.602,-865.602,31,52,133,,,,,
0,7326.44,5925,-3035,-3035,4,88,294,,,,,
0,12802,60589.9,-4.53E+03,-4.53E+03,36,247,2754,,,,,
0,7995.23,9542.68,-2422.05,-2422.05,20,123,621,,,,,
0,6494.4,9705,-1880,-1880,16,114,620,,,,,
0,17616.2,162451,-7328.68,-7328.68,68,352,6744,,,,,
0,9452.47,50759,-6298,-6298,48,213,2604,,,,,
0,16262.3,144336,-3.68E+03,-3.68E+03,51,315,5844,,,,,
0,6747.89,8166,-1481,-1481,41,127,550,,,,,
0,10608.4,57843.4,-4448,-4448,135,217,2904,,,,,
0,17234.7,161729,-7546.75,-7546.75,71,352,6744,,,,,
0,8912.02,13709.9,-2878.91,-2878.91,16,148,729,,,,,
0,8931.11,20159,-3134,-3134,25,141,1210,,,,,
0,22841.5,517023,-11515.2,-11515.2,135,540,18067,,,,,
0,16900.4,162568,-7440.66,-7440.66,82,352,6744,,,,,
0,7276.24,9422.4,-3187.35,-3187.35,21,138,554,,,,,
0,12961.4,60888,-4.80E+03,-4.80E+03,33,247,2754,,,,,
0,11402.2,41014,-4423,-4423,42,233,1871,,,,,
0,9029.2,12076.4,-2663.39,-2663.39,97,136,619,,,,,
0,8801.5,13770.6,-3002.7,-3002.7,12,148,729,,,,,
0,14086.1,59733.6,-1.64E+03,-1.64E+03,60,223,2059,,,,,
0,18950.7,507291,-8707,-8707,96,432,14619,,,,,
0,4628.61,1330.72,-738.666,-738.666,18,51,102,,,,,
0,9427.45,12254.8,-2477.15,-2477.15,82,136,619,,,,,
0,8867.48,12089.5,-2694.75,-2694.75,81,136,619,,,,,
0,26523.7,474891,-1.18E+04,-1.18E+04,59,483,15505,,,,,
0,5662.5,6699,-2874,-2874,30,92,456,,,,,
0,14714.9,146710,-6138.43,-6138.43,166,308,6057,,,,,
0,9715.72,51255.5,-2.65E+03,-2.65E+03,33,188,2599,,,,,
0,8189.96,4723.74,-2703.03,-2703.03,35,131,271,,,,,
0,23762,260652,-1.28E+04,-1.28E+04,83,540,8870,,,,,
0,6734.27,5140.2,-2196.77,-2196.77,61,107,346,,,,,
0,10141,55706,-5761,-5761,67,222,2897,,,,,
0,5101.67,2992.82,-1231.56,-1231.56,42,67,224,,,,,
0,12896.1,70632.8,-5572.69,-5572.69,42,262,3211,,,,,
0,9781.53,32958,-3479.11,-3479.11,83,176,1922,,,,,
0,9422.15,25874.9,-3336.73,-3336.73,28,174,1415,,,,,
0,13570.4,77711,-6402,-6402,52,300,3452,,,,,
0,23432.1,426135,-17336,-17336,119,538,14484,,,,,
0,25836.5,496778,-16870,-16870,136,640,16053,,,,,
0,16808.3,110425,-6.79E+03,-6.79E+03,35,322,4619,,,,,
0,7066.04,10417.1,-2.98E+03,-2.98E+03,15,109,689,,,,,
0,7574.5,9001.68,-1809.05,-1809.05,69,107,517,,,,,
0,4805.7,2967.91,-1227.08,-1227.08,45,67,224,,,,,
0,8751.45,11476.9,-3072.78,-3072.78,43,156,654,,,,,
0,13434.1,75057,-7018,-7018,202,310,3463,,,,,
0,8994.08,12257.7,-2752.25,-2752.25,93,136,619,,,,,
0,3794.78,1464.75,-945.807,-945.807,35,52,133,,,,,
0,15648.4,117744,-3.52E+03,-3.52E+03,52,271,4426,,,,,
0,11246.8,45030.7,-2.39E+03,-2.39E+03,49,223,2059,,,,,
0,19508.9,227385,-11073,-11073,86,459,8343,,,,,
0,9679,31413.6,-2949.06,-2949.06,90,171,1747,,,,,
0,14297.9,53118,-6987,-6987,24,280,2331,,,,,
0,14957.9,60232.4,-6614.23,-6614.23,164,305,2610,,,,,
0,13482.3,111993,-5.05E+03,-5.05E+03,69,271,4426,,,,,
0,9533.32,39617.6,-2.63E+03,-2.63E+03,26,196,1885,,,,,
0,8692.83,20372.1,-3473.01,-3473.01,95,163,1162,,,,,
0,4212.92,2195.34,-1054.56,-1054.56,20,54,165,,,,,
0,8901.02,32428.9,-3675.77,-3675.77,92,176,1922,,,,,
0,9465.64,29071.2,-2.23E+03,-2.23E+03,29,156,1364,,,,,
0,11862.8,33950,-1.06E+03,-1.06E+03,31,166,1111,,,,,
0,6097.88,2340,-1099,-1099,42,86,184,,,,,
0,13306.4,81740.4,-4.86E+03,-4.86E+03,39,272,3539,,,,,
0,12263.8,63476,-3788,-3788,141,232,3132,,,,,
0,3790.43,2219.17,-547.57,-547.57,3,43,161,,,,,
0,11905.9,50151,-6717,-6717,49,259,2538,,,,,
0,15397.5,118082,-4.88E+03,-4.88E+03,61,271,4426,,,,,
0,11575.3,89923.8,-6.66E+03,-6.66E+03,60,254,3885,,,,,
0,11803.3,56966,-7075,-7075,47,275,2683,,,,,
0,18376.7,126957,-7409,-7409,77,376,4723,,,,,
0,9466.99,11375,-2667,-2667,24,152,552,,,,,
0,12613.4,52181,-6697,-6697,76,203,2187,,,,,
0,21013.3,256026,-11927,-11927,91,537,8483,,,,,
0,8448.12,13295,-2510,-2510,16,110,618,,,,,
0,8277.23,12015.3,-2538.45,-2538.45,82,128,693,,,,,
0,10267.8,10792.5,-2.35E+03,-2.35E+03,37,154,587,,,,,
0,3837.34,2225.22,-554.156,-554.156,3,43,161,,,,,
0,15698.6,115060,-5.03E+03,-5.03E+03,53,271,4426,,,,,
0,11267.1,69121.9,-5231.03,-5231.03,147,247,3373,,,,,
0,19090.2,156809,-8.93E+03,-8.93E+03,81,449,5537,,,,,
0,6802.21,10461.5,-3.71E+03,-3.71E+03,15,109,689,,,,,
0,4323.8,1991.7,-1041.71,-1041.71,6,63,166,,,,,
0,11782.4,24609,-4259,-4259,143,197,1212,,,,,
0,7446.65,15612.6,-2582.8,-2582.8,69,134,970,,,,,
0,8594.92,26719.7,-2.42E+03,-2.42E+03,26,156,1364,,,,,
0,15255.6,151648,-7653,-7653,54,362,6188,,,,,
0,10303.5,32133.1,-3352.75,-3352.75,79,176,1922,,,,,
0,11152.3,50621.2,-4.33E+03,-4.33E+03,22,216,2677,,,,,
0,7115.53,22924,-3079,-3079,11,156,1360,,,,,
0,9155.78,17181.9,-4167.34,-4167.34,33,183,931,,,,,
0,4595.92,1405.77,-1613.45,-1613.45,12,76,147,,,,,
0,10938.3,52130.8,-4419.01,-4419.01,105,209,2534,,,,,
0,9185.03,20536.6,-3544.17,-3544.17,101,163,1162,,,,,
0,14078.8,94973.5,-5696.39,-5696.39,47,294,4249,,,,,
0,11987,52697.9,-3.17E+03,-3.17E+03,76,224,2192,,,,,
0,13092.1,94861,-3329,-3329,217,164,1746,,,,,
0,9510.65,26312,-3343.94,-3343.94,33,174,1415,,,,,
0,9204.78,28963.6,-3427.45,-3427.45,33,179,1626,,,,,
0,6038.71,11083.6,-1819.04,-1819.04,27,102,764,,,,,
0,15792.2,110413,-5.57E+03,-5.57E+03,32,322,4619,,,,,
0,6702.79,6943,-3104,-3104,19,140,429,,,,,
0,13214.8,38484,-5019,-5019,42,232,1474,,,,,
0,11510.2,26369.1,-1.42E+03,-1.42E+03,29,166,1111,,,,,
0,15156.7,202367,-8665,-8665,55,388,7588,,,,,
0,6202.74,5452,-1868,-1868,40,98,345,,,,,
0,7529.41,7932.86,-1.20E+03,-1.20E+03,149,109,486,,,,,
0,9802.63,37903.3,-4571.01,-4571.01,25,193,2118,,,,,
0,28401.9,684566,-14690,-14690,368,607,18478,,,,,
0,10587.1,17051.3,-3553.8,-3553.8,66,172,973,,,,,
0,12755.8,44624,-4925,-4925,48,256,2136,,,,,
0,9873.67,12021.8,-2348,-2348,59,136,619,,,,,
0,9237.38,28311,-3.73E+03,-3.73E+03,37,194,1521,,,,,
0,3723.34,2165.48,-584.06,-584.06,4,43,161,,,,,
0,20127.2,188458,-7.07E+03,-7.07E+03,62,403,6746,,,,,
0,8194.87,26552.2,-2.43E+03,-2.43E+03,27,156,1364,,,,,
0,11487.8,59081.7,-2.68E+03,-2.68E+03,51,223,2822,,,,,
0,13769.7,51380.5,-5625.87,-5625.87,67,288,2334,,,,,
0,8553.88,16629,-2758.35,-2758.35,78,142,844,,,,,
0,27158.7,707986,-16151,-16151,180,666,19052,,,,,
0,11794.6,54163.8,-4338.97,-4338.97,107,209,2534,,,,,
0,12952.3,45701,-5901.3,-5901.3,58,273,2061,,,,,
0,2279.16,69.7411,-2.93E+02,-2.93E+02,96,33,5,,,,,
0,14064.6,69057.6,-2.67E+03,-2.67E+03,63,224,2192,,,,,
0,13527.4,122181,-6998,-6998,319,343,5220,,,,,
0,14915,173280,-6443,-6443,60,328,7107,,,,,
0,12472.5,54756.4,-4.73E+03,-4.73E+03,29,216,2677,,,,,
0,7162.09,7356.05,-1.65E+03,-1.65E+03,164,109,486,,,,,
0,11961.5,73927.6,-4.28E+03,-4.28E+03,28,249,3630,,,,,
0,8011.98,18919,-3633,-3633,48,144,1018,,,,,
0,8147.67,12969.9,-2468.08,-2468.08,22,132,806,,,,,
0,5145.11,4788.35,-1.09E+03,-1.09E+03,22,85,343,,,,,
0,6594.91,4064.85,-1839.71,-1839.71,41,101,270,,,,,
0,16231.7,166413,-9430,-9430,86,331,5959,,,,,
0,7752.55,26111.5,-2980.7,-2980.7,93,156,1521,,,,,
0,9554.5,26435.3,-2.62E+03,-2.62E+03,38,156,1364,,,,,
0,4613.24,3988.68,-1.06E+03,-1.06E+03,10,79,317,,,,,
0,8801.64,12388.8,-2646.86,-2646.86,96,136,619,,,,,
0,6349.92,2092,-1710,-1710,18,112,152,,,,,
0,18142.6,161032,-9.87E+03,-9.87E+03,93,388,6290,,,,,
0,6916.81,13415.3,-1508.49,-1508.49,18,96,804,,,,,
0,7222.12,5658.84,-1.51E+03,-1.51E+03,17,79,292,,,,,
0,17921.3,190603,-7764,-7764,63,378,7461,,,,,
0,9681.7,35203,-5716,-5716,31,192,1871,,,,,
0,5569.14,4005.63,-1519.01,-1519.01,125,88,318,,,,,
0,7533.77,11743.6,-2658.04,-2658.04,77,128,693,,,,,
0,14699.1,59786.7,-6693.32,-6693.32,163,305,2610,,,,,
0,7044.97,4174.19,-2310.54,-2310.54,71,101,249,,,,,
0,2515.57,52.4793,-2.75E+02,-2.75E+02,6,33,5,,,,,
0,9355.83,25710.9,-3365.82,-3365.82,38,174,1415,,,,,
0,5979.91,7040.93,-1599.7,-1599.7,44,93,545,,,,,
0,5774.78,7260,-3007,-3007,59,94,456,,,,,
0,12016.8,52113.2,-3.64E+03,-3.64E+03,36,224,2192,,,,,
0,10614.8,28627.3,-2.83E+03,-2.83E+03,24,194,1521,,,,,
0,5519.64,7557.83,-1880.48,-1880.48,73,104,457,,,,,
0,4339.42,2191.98,-981.352,-981.352,19,54,165,,,,,
0,9589.8,51696.7,-2.63E+03,-2.63E+03,24,188,2599,,,,,
0,22596.7,247200,-1.03E+04,-1.03E+04,106,537,8350,,,,,
0,10823.1,32730,-3880,-3880,69,196,1636,,,,,
0,8014.87,9258.47,-1.20E+03,-1.20E+03,27,102,516,,,,,
0,16474.1,156622,-8628,-8628,56,340,6178,,,,,
0,7346.26,9226.44,-2589.16,-2589.16,18,123,621,,,,,
0,9890,17482,-2680,-2680,24,137,886,,,,,
0,20201.2,440909,-13864,-13864,82,508,14821,,,,,
0,8894.25,51250.9,-1.91E+03,-1.91E+03,30,188,2599,,,,,
0,14390.2,145377,-6137.79,-6137.79,169,308,6057,,,,,
0,10298.7,10391.1,-1.70E+03,-1.70E+03,35,154,587,,,,,
0,25262.7,478940,-1.12E+04,-1.12E+04,54,483,15505,,,,,
0,8330.57,10356,-3088,-3088,24,124,585,,,,,
0,18053.2,161559,-1.07E+04,-1.07E+04,87,388,6290,,,,,
0,11913.6,63346,-6049,-6049,32,290,2981,,,,,
0,12445.6,70485.5,-5509.85,-5509.85,36,262,3211,,,,,
0,16647.8,196595,-9495,-9495,64,382,7958,,,,,
0,11143.4,39496.9,-3846.98,-3846.98,80,193,2118,,,,,
0,11115.2,85314.4,-2.31E+03,-2.31E+03,17,220,3450,,,,,
0,14390.5,180746,-7489,-7489,84,372,6863,,,,,
0,20836.6,340701,-8.57E+03,-8.57E+03,108,462,11563,,,,,
0,4922.11,1554.64,-729.944,-729.944,13,51,102,,,,,
0,8982.07,25557.1,-3353.76,-3353.76,21,174,1415,,,,,
0,9442.13,10088.7,-2360.94,-2360.94,101,130,490,,,,,
0,19524,439868,-10569,-10569,36,462,12061,,,,,
0,4123.85,2029.51,-1078.59,-1078.59,6,63,166,,,,,
0,9922.76,38645.1,-4042.17,-4042.17,27,193,2118,,,,,
0,3951.1,2173.43,-1158.36,-1158.36,20,54,165,,,,,
0,14095.3,52330.7,-5552.77,-5552.77,85,288,2334,,,,,
0,14138.3,140885,-5.83E+03,-5.83E+03,43,315,5844,,,,,
0,9770.55,26480.2,-3366.66,-3366.66,29,174,1415,,,,,
0,5287.01,2139,-1648,-1648,8,66,116,,,,,
0,8414.54,10739.7,-3522.41,-3522.41,44,156,654,,,,,
0,14123.6,52038.2,-2.84E+03,-2.84E+03,42,234,2464,,,,,
0,13504.2,155549,-6647,-6647,249,302,5946,,,,,
0,19228.2,231145,-1.12E+04,-1.12E+04,96,537,8350,,,,,
0,14830.9,287465,-8539,-8539,63,352,11258,,,,,
0,7773.09,4705.26,-2685.54,-2685.54,37,131,271,,,,,
0,8774.89,13066.5,-2467.41,-2467.41,18,132,806,,,,,
0,5199.59,5099,-2109,-2109,9,93,367,,,,,
0,16760.7,159964,-7603.41,-7603.41,81,352,6744,,,,,
0,21305.9,192496,-10669,-10669,93,471,6527,,,,,
0,7200.45,13313.1,-1742.31,-1742.31,36,105,765,,,,,
